"","immunity","IPC","Network","simulationCTC","incSarscov2","incIndex","incCommCases","incNosocomial","testingRound","incSymptoms","typeDailyScreening","targetDailyScreening","stratSurveillance","PCR.n_positive_and_tested","PCR.n_test","PCR.n_test_positive","PCR.n_test_true_positive","PCR.n_test_false_positive","PCR.n_test_true_negative","PCR.n_test_false_negative","RDT.n_positive_and_tested","RDT.n_test","RDT.n_test_positive","RDT.n_test_true_positive","RDT.n_test_false_positive","RDT.n_test_true_negative","RDT.n_test_false_negative","infAverted"
"14","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Patients","adm_sym_d02","8","271","8","8","0","263","0","0","0","0","0","0","0","0","12"
"15","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Patients","adm_sym_d03","9","272","9","9","0","263","0","0","0","0","0","0","0","0","12"
"16","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Patients","adm_sym_d04","9","275","9","9","0","266","0","0","0","0","0","0","0","0","12"
"17","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Patients","adm_sym_d05","10","277","10","10","0","267","0","0","0","0","0","0","0","0","12"
"18","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Patients","adm_sym_d06","10","273","10","10","0","263","0","0","0","0","0","0","0","0","12"
"19","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Patients","adm_sym_d07","12","272","12","12","0","260","0","0","0","0","0","0","0","0","12"
"20","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Patients","adm_sym_d08","12","278","12","12","0","266","0","0","0","0","0","0","0","0","12"
"21","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Patients","adm_sym_d09","13","278","13","13","0","265","0","0","0","0","0","0","0","0","12"
"22","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Patients","adm_sym_d01_d02","9","422","9","9","0","413","0","0","0","0","0","0","0","0","12"
"23","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Patients","adm_sym_d01_d03","10","423","10","10","0","413","0","0","0","0","0","0","0","0","12"
"24","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Patients","adm_sym_d01_d04","10","426","10","10","0","416","0","0","0","0","0","0","0","0","12"
"25","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Patients","adm_sym_d01_d05","11","428","11","11","0","417","0","0","0","0","0","0","0","0","12"
"26","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Patients","adm_sym_d01_d06","11","424","11","11","0","413","0","0","0","0","0","0","0","0","12"
"27","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Patients","adm_sym_d01_d07","13","423","13","13","0","410","0","0","0","0","0","0","0","0","12"
"28","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Patients","adm_sym_d01_d08","13","429","13","13","0","416","0","0","0","0","0","0","0","0","12"
"29","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Patients","adm_sym_d01_d09","14","429","14","14","0","415","0","0","0","0","0","0","0","0","12"
"30","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"31","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","sym","7","83","7","7","0","76","0","0","0","0","0","0","0","0","12"
"32","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym","7","119","7","7","0","112","0","0","0","0","0","0","0","0","12"
"33","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","d01","3","236","3","3","0","233","0","0","0","0","0","0","0","0","2"
"34","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","d02","3","237","3","3","0","234","0","0","0","0","0","0","0","0","2"
"35","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","d03","3","238","3","3","0","235","0","0","0","0","0","0","0","0","2"
"36","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","d04","3","239","3","3","0","236","0","0","0","0","0","0","0","0","2"
"37","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","d05","3","239","3","3","0","236","0","0","0","0","0","0","0","0","2"
"38","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","d06","4","239","4","4","0","235","0","0","0","0","0","0","0","0","2"
"39","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","d07","6","239","6","6","0","233","0","0","0","0","0","0","0","0","2"
"40","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","d08","6","239","6","6","0","233","0","0","0","0","0","0","0","0","1"
"41","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","d09","6","239","6","6","0","233","0","0","0","0","0","0","0","0","0"
"42","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d01","10","355","10","10","0","345","0","0","0","0","0","0","0","0","12"
"43","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d02","10","356","10","10","0","346","0","0","0","0","0","0","0","0","12"
"44","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d03","10","357","10","10","0","347","0","0","0","0","0","0","0","0","12"
"45","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d04","10","358","10","10","0","348","0","0","0","0","0","0","0","0","12"
"46","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d05","10","358","10","10","0","348","0","0","0","0","0","0","0","0","12"
"47","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d06","11","358","11","11","0","347","0","0","0","0","0","0","0","0","12"
"48","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d07","13","358","13","13","0","345","0","0","0","0","0","0","0","0","12"
"49","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d08","13","358","13","13","0","345","0","0","0","0","0","0","0","0","12"
"50","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d09","13","358","13","13","0","345","0","0","0","0","0","0","0","0","12"
"51","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d01_d02","13","592","13","13","0","579","0","0","0","0","0","0","0","0","12"
"52","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d01_d03","13","593","13","13","0","580","0","0","0","0","0","0","0","0","12"
"53","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d01_d04","13","594","13","13","0","581","0","0","0","0","0","0","0","0","12"
"54","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d01_d05","13","594","13","13","0","581","0","0","0","0","0","0","0","0","12"
"55","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d01_d06","14","594","14","14","0","580","0","0","0","0","0","0","0","0","12"
"56","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d01_d07","16","594","16","16","0","578","0","0","0","0","0","0","0","0","12"
"57","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d01_d08","16","594","16","16","0","578","0","0","0","0","0","0","0","0","12"
"58","0.20.2","1","2","3","18","4","2","12","1","83","PCR","Staff","adm_sym_d01_d09","16","594","16","16","0","578","0","0","0","0","0","0","0","0","12"
"59","0.20.2","1","2","3","18","4","2","12","1","83","PCR","All","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"60","0.20.2","1","2","3","18","4","2","12","1","83","PCR","All","sym","7","83","7","7","0","76","0","0","0","0","0","0","0","0","12"
"61","0.20.2","1","2","3","18","4","2","12","1","83","PCR","All","adm_sym","7","119","7","7","0","112","0","0","0","0","0","0","0","0","12"
"62","0.20.2","1","2","3","18","4","2","12","1","83","PCR","All","d01","4","387","4","4","0","383","0","0","0","0","0","0","0","0","12"
